Unnamed: 0,NAME,DATE,PRCP,TAVG,TMAX,TMIN
28908,"RESISTENCIA AERO, AR",1980-11-29,2.0,24.4,30.4,19.8
28909,"RESISTENCIA AERO, AR",1980-11-30,0.0,22.4,26.7,19.0
28910,"RESISTENCIA AERO, AR",1980-12-01,0.0,21.6,26.0,20.0
28911,"RESISTENCIA AERO, AR",1980-12-02,24.9,23.3,29.7,17.7
28912,"RESISTENCIA AERO, AR",1980-12-03,0.0,25.9,31.6,20.3
28913,"RESISTENCIA AERO, AR",1980-12-04,0.0,25.6,29.8,20.8
28914,"RESISTENCIA AERO, AR",1980-12-05,0.0,25.3,30.8,19.6
28915,"RESISTENCIA AERO, AR",1980-12-06,,25.1,31.8,19.4
28916,"RESISTENCIA AERO, AR",1980-12-07,0.0,27.1,33.7,19.7
28917,"RESISTENCIA AERO, AR",1980-12-08,,27.3,33.9,20.4
28918,"RESISTENCIA AERO, AR",1980-12-09,0.0,27.6,35.7,20.0
28919,"RESISTENCIA AERO, AR",1980-12-10,,29.3,32.7,26.1
28920,"RESISTENCIA AERO, AR",1980-12-11,6.1,26.1,30.9,22.6
28921,"RESISTENCIA AERO, AR",1980-12-12,1.0,26.6,31.5,22.0
28922,"RESISTENCIA AERO, AR",1980-12-13,0.0,26.0,31.0,21.0
28923,"RESISTENCIA AERO, AR",1980-12-14,0.0,24.9,31.5,18.2
28924,"RESISTENCIA AERO, AR",1980-12-15,,25.1,36.0,18.7
28925,"RESISTENCIA AERO, AR",1980-12-16,0.0,28.3,33.8,21.8
28926,"RESISTENCIA AERO, AR",1980-12-17,0.0,29.1,38.3,20.9
28927,"RESISTENCIA AERO, AR",1980-12-18,0.0,25.7,30.6,18.4
28928,"RESISTENCIA AERO, AR",1980-12-19,20.1,21.6,25.1,18.8
28929,"RESISTENCIA AERO, AR",1980-12-20,0.0,20.6,24.4,17.0
28930,"RESISTENCIA AERO, AR",1980-12-21,0.0,19.8,26.3,14.6
28931,"RESISTENCIA AERO, AR",1980-12-22,0.0,21.3,29.5,14.6
28932,"RESISTENCIA AERO, AR",1980-12-23,0.0,24.9,32.0,17.8
28933,"RESISTENCIA AERO, AR",1980-12-24,0.0,24.8,32.0,20.4
28934,"RESISTENCIA AERO, AR",1980-12-25,,23.8,32.7,20.7
28935,"RESISTENCIA AERO, AR",1980-12-26,1.0,23.5,28.2,21.4
28936,"RESISTENCIA AERO, AR",1980-12-27,18.0,24.2,30.3,20.0
28937,"RESISTENCIA AERO, AR",1980-12-28,10.9,26.8,31.9,22.8
28938,"RESISTENCIA AERO, AR",1980-12-29,0.0,27.2,34.1,21.4
28939,"RESISTENCIA AERO, AR",1980-12-30,3.0,28.6,36.2,21.6
28940,"RESISTENCIA AERO, AR",1980-12-31,0.0,27.4,35.1,23.6
28941,"RESISTENCIA AERO, AR",1981-01-01,4.1,24.4,29.6,22.0
28942,"RESISTENCIA AERO, AR",1981-01-02,2.0,27.7,33.3,22.5
28943,"RESISTENCIA AERO, AR",1981-01-03,0.0,23.2,26.4,20.4
28944,"RESISTENCIA AERO, AR",1981-01-04,0.0,25.0,33.0,18.9
28945,"RESISTENCIA AERO, AR",1981-01-05,0.0,28.6,36.0,22.7
28946,"RESISTENCIA AERO, AR",1981-01-06,2.0,24.9,29.7,20.6
28947,"RESISTENCIA AERO, AR",1981-01-07,18.0,25.3,29.8,21.4
28948,"RESISTENCIA AERO, AR",1981-01-08,0.0,25.8,32.6,20.4
28949,"RESISTENCIA AERO, AR",1981-01-09,,26.9,32.2,23.0
28950,"RESISTENCIA AERO, AR",1981-01-10,0.0,24.4,27.7,22.0
28951,"RESISTENCIA AERO, AR",1981-01-11,0.0,25.1,32.1,20.2
28952,"RESISTENCIA AERO, AR",1981-01-12,0.0,27.4,34.9,21.8
28953,"RESISTENCIA AERO, AR",1981-01-13,0.5,27.1,32.0,21.5
28954,"RESISTENCIA AERO, AR",1981-01-14,0.0,25.8,33.6,20.9
28955,"RESISTENCIA AERO, AR",1981-01-15,0.0,26.3,33.2,21.2
28956,"RESISTENCIA AERO, AR",1981-01-16,0.0,25.6,32.0,20.0
28957,"RESISTENCIA AERO, AR",1981-01-17,0.0,24.1,29.6,20.4
28958,"RESISTENCIA AERO, AR",1981-01-18,0.0,27.5,33.3,22.0
28959,"RESISTENCIA AERO, AR",1981-01-19,0.0,28.9,36.3,23.0
28960,"RESISTENCIA AERO, AR",1981-01-20,59.9,23.4,25.2,21.6
28961,"RESISTENCIA AERO, AR",1981-01-21,50.0,23.2,28.2,20.0
28962,"RESISTENCIA AERO, AR",1981-01-22,0.0,23.4,30.2,18.2
28963,"RESISTENCIA AERO, AR",1981-01-23,,25.9,34.1,20.0
28964,"RESISTENCIA AERO, AR",1981-01-24,0.0,26.8,31.4,23.9
28965,"RESISTENCIA AERO, AR",1981-01-25,0.0,26.4,31.4,23.0
28966,"RESISTENCIA AERO, AR",1981-01-26,0.0,27.7,33.7,24.0
28967,"RESISTENCIA AERO, AR",1981-01-27,0.0,28.1,33.2,24.3
28968,"RESISTENCIA AERO, AR",1981-01-28,0.0,27.5,33.5,24.6
28969,"RESISTENCIA AERO, AR",1981-01-29,1.0,25.9,32.5,24.0
28970,"RESISTENCIA AERO, AR",1981-01-30,8.9,26.3,31.5,24.2
28971,"RESISTENCIA AERO, AR",1981-01-31,2.0,28.7,35.5,24.5
28972,"RESISTENCIA AERO, AR",1981-02-01,0.0,29.3,33.3,27.0
28973,"RESISTENCIA AERO, AR",1981-02-02,0.0,27.1,33.0,23.9
28974,"RESISTENCIA AERO, AR",1981-02-03,1.0,29.3,35.5,25.1
28975,"RESISTENCIA AERO, AR",1981-02-04,47.0,23.9,30.6,21.0
28976,"RESISTENCIA AERO, AR",1981-02-05,0.0,24.9,29.6,19.4
28977,"RESISTENCIA AERO, AR",1981-02-06,0.0,25.7,31.5,20.2
28978,"RESISTENCIA AERO, AR",1981-02-07,0.0,29.2,34.3,25.0
28979,"RESISTENCIA AERO, AR",1981-02-08,0.0,28.7,35.4,25.0
28980,"RESISTENCIA AERO, AR",1981-02-09,0.0,25.3,28.3,23.2
28981,"RESISTENCIA AERO, AR",1981-02-10,15.0,27.1,32.5,23.3
28982,"RESISTENCIA AERO, AR",1981-02-11,0.0,26.8,29.3,25.2
28983,"RESISTENCIA AERO, AR",1981-02-12,0.0,28.2,34.6,23.6
28984,"RESISTENCIA AERO, AR",1981-02-13,15.0,23.8,26.0,22.8
28985,"RESISTENCIA AERO, AR",1981-02-14,14.0,23.2,27.7,21.0
28986,"RESISTENCIA AERO, AR",1981-02-15,70.1,20.1,21.5,19.1
28987,"RESISTENCIA AERO, AR",1981-02-16,18.0,22.6,27.5,19.9
28988,"RESISTENCIA AERO, AR",1981-02-17,0.0,26.8,33.0,21.0
28989,"RESISTENCIA AERO, AR",1981-02-18,0.0,28.6,33.5,23.7
28990,"RESISTENCIA AERO, AR",1981-02-19,0.0,25.5,28.5,21.3
28991,"RESISTENCIA AERO, AR",1981-02-20,,24.3,32.6,21.3
28992,"RESISTENCIA AERO, AR",1981-02-21,0.0,27.4,31.6,23.7
28993,"RESISTENCIA AERO, AR",1981-02-22,0.0,25.8,30.7,22.8
28994,"RESISTENCIA AERO, AR",1981-02-23,0.0,24.3,31.0,22.6
28995,"RESISTENCIA AERO, AR",1981-02-24,,26.6,31.9,23.0
28996,"RESISTENCIA AERO, AR",1981-02-25,0.0,27.1,32.2,23.2
28997,"RESISTENCIA AERO, AR",1981-02-26,0.0,27.8,33.9,23.8
28998,"RESISTENCIA AERO, AR",1981-02-27,0.0,28.5,35.2,24.0
28999,"RESISTENCIA AERO, AR",1981-02-28,0.0,28.4,36.3,24.5
29000,"RESISTENCIA AERO, AR",1981-03-01,2.0,27.7,34.9,24.1
29001,"RESISTENCIA AERO, AR",1981-03-02,0.0,25.7,32.2,22.9
29002,"RESISTENCIA AERO, AR",1981-03-03,80.0,23.8,28.6,21.6
29003,"RESISTENCIA AERO, AR",1981-03-04,2.0,24.2,30.4,20.6
29004,"RESISTENCIA AERO, AR",1981-03-05,0.0,26.2,31.8,22.5
29005,"RESISTENCIA AERO, AR",1981-03-06,,27.8,32.6,23.2
29006,"RESISTENCIA AERO, AR",1981-03-07,,26.0,28.8,23.5
29007,"RESISTENCIA AERO, AR",1981-03-08,0.0,25.3,30.2,21.3
29008,"RESISTENCIA AERO, AR",1981-03-09,0.0,24.7,30.8,19.4
29009,"RESISTENCIA AERO, AR",1981-03-10,0.0,23.8,31.9,17.3
29010,"RESISTENCIA AERO, AR",1981-03-11,0.0,22.8,28.5,20.0
29011,"RESISTENCIA AERO, AR",1981-03-12,2.0,24.6,31.9,18.6
29012,"RESISTENCIA AERO, AR",1981-03-13,1.0,23.2,26.0,20.0
29013,"RESISTENCIA AERO, AR",1981-03-14,59.9,21.8,25.7,20.3
29014,"RESISTENCIA AERO, AR",1981-03-15,26.9,22.1,29.3,17.0
29015,"RESISTENCIA AERO, AR",1981-03-16,0.0,23.7,26.6,19.8
29016,"RESISTENCIA AERO, AR",1981-03-17,0.0,19.8,26.1,14.2
29017,"RESISTENCIA AERO, AR",1981-03-18,0.0,21.9,29.4,15.5
29018,"RESISTENCIA AERO, AR",1981-03-19,0.0,22.4,28.7,17.4
29019,"RESISTENCIA AERO, AR",1981-03-20,0.0,21.9,27.0,17.2
29020,"RESISTENCIA AERO, AR",1981-03-21,0.0,20.6,26.8,14.3
29021,"RESISTENCIA AERO, AR",1981-03-22,0.0,20.6,29.5,12.5
29022,"RESISTENCIA AERO, AR",1981-03-23,0.0,23.7,32.1,17.2
29023,"RESISTENCIA AERO, AR",1981-03-24,0.0,24.5,31.0,19.8
29024,"RESISTENCIA AERO, AR",1981-03-25,0.0,24.5,31.2,18.7
29025,"RESISTENCIA AERO, AR",1981-03-26,0.0,24.8,32.6,18.0
29026,"RESISTENCIA AERO, AR",1981-03-27,0.0,25.6,33.7,19.2
29027,"RESISTENCIA AERO, AR",1981-03-28,0.0,25.8,31.2,19.3
29028,"RESISTENCIA AERO, AR",1981-03-29,10.9,22.1,26.8,18.8
29029,"RESISTENCIA AERO, AR",1981-03-30,0.0,21.1,27.4,17.5
29030,"RESISTENCIA AERO, AR",1981-03-31,0.0,20.8,27.1,15.7
29031,"RESISTENCIA AERO, AR",1981-04-01,0.0,21.8,29.1,15.8
29032,"RESISTENCIA AERO, AR",1981-04-02,0.0,23.1,29.8,19.2
29033,"RESISTENCIA AERO, AR",1981-04-03,1.0,22.4,27.4,19.0
29034,"RESISTENCIA AERO, AR",1981-04-04,0.3,22.3,27.3,17.4
29035,"RESISTENCIA AERO, AR",1981-04-05,0.0,22.2,30.5,19.0
29036,"RESISTENCIA AERO, AR",1981-04-06,0.0,25.1,33.2,18.5
29037,"RESISTENCIA AERO, AR",1981-04-07,0.0,27.3,34.2,21.0
29038,"RESISTENCIA AERO, AR",1981-04-08,,27.0,34.0,21.6
29039,"RESISTENCIA AERO, AR",1981-04-09,0.0,27.4,34.6,22.5
29040,"RESISTENCIA AERO, AR",1981-04-10,0.0,25.8,31.5,22.1
29041,"RESISTENCIA AERO, AR",1981-04-11,2.0,23.2,26.0,21.8
29042,"RESISTENCIA AERO, AR",1981-04-12,0.0,23.1,26.3,19.9
29043,"RESISTENCIA AERO, AR",1981-04-13,21.1,22.1,23.4,20.2
29044,"RESISTENCIA AERO, AR",1981-04-14,23.9,20.6,22.2,19.1
29045,"RESISTENCIA AERO, AR",1981-04-15,0.5,19.8,24.0,16.5
29046,"RESISTENCIA AERO, AR",1981-04-16,0.0,19.7,25.2,16.0
29047,"RESISTENCIA AERO, AR",1981-04-17,0.0,19.9,25.5,14.5
29048,"RESISTENCIA AERO, AR",1981-04-18,0.0,21.2,28.4,15.6
29049,"RESISTENCIA AERO, AR",1981-04-19,0.0,22.1,29.0,17.6
29050,"RESISTENCIA AERO, AR",1981-04-20,,22.4,28.6,17.6
29051,"RESISTENCIA AERO, AR",1981-04-21,0.0,22.2,29.8,16.0
29052,"RESISTENCIA AERO, AR",1981-04-22,0.0,19.6,22.0,17.0
29053,"RESISTENCIA AERO, AR",1981-04-23,39.1,19.4,23.8,16.1
29054,"RESISTENCIA AERO, AR",1981-04-24,0.0,18.7,24.2,14.9
29055,"RESISTENCIA AERO, AR",1981-04-25,0.0,18.7,23.2,16.9
29056,"RESISTENCIA AERO, AR",1981-04-26,1.0,17.4,20.6,14.5
29057,"RESISTENCIA AERO, AR",1981-04-27,2.0,17.9,22.9,14.6
29058,"RESISTENCIA AERO, AR",1981-04-28,0.0,16.9,20.4,14.5
29059,"RESISTENCIA AERO, AR",1981-04-29,,14.3,20.4,9.7
29060,"RESISTENCIA AERO, AR",1981-04-30,0.0,15.3,22.6,9.5
29061,"RESISTENCIA AERO, AR",1981-05-01,0.0,15.4,22.6,9.7
29062,"RESISTENCIA AERO, AR",1981-05-02,0.0,17.1,24.8,10.2
29063,"RESISTENCIA AERO, AR",1981-05-03,0.0,21.5,29.0,16.5
29064,"RESISTENCIA AERO, AR",1981-05-04,0.0,24.8,31.8,20.6
29065,"RESISTENCIA AERO, AR",1981-05-05,0.0,27.5,32.9,24.0
29066,"RESISTENCIA AERO, AR",1981-05-06,0.0,27.4,32.8,24.1
29067,"RESISTENCIA AERO, AR",1981-05-07,0.0,26.3,32.5,22.2
29068,"RESISTENCIA AERO, AR",1981-05-08,0.0,25.3,31.9,20.0
29069,"RESISTENCIA AERO, AR",1981-05-09,0.0,21.7,23.5,20.0
29070,"RESISTENCIA AERO, AR",1981-05-10,27.9,24.0,28.6,20.0
29071,"RESISTENCIA AERO, AR",1981-05-11,0.0,24.6,30.2,20.0
29072,"RESISTENCIA AERO, AR",1981-05-12,0.0,24.2,30.1,20.0
29073,"RESISTENCIA AERO, AR",1981-05-13,0.0,22.9,28.9,17.0
29074,"RESISTENCIA AERO, AR",1981-05-14,29.0,18.2,21.3,16.7
29075,"RESISTENCIA AERO, AR",1981-05-15,0.0,19.9,24.5,15.3
29076,"RESISTENCIA AERO, AR",1981-05-16,0.0,18.8,25.0,13.6
29077,"RESISTENCIA AERO, AR",1981-05-17,0.0,22.8,28.6,18.8
29078,"RESISTENCIA AERO, AR",1981-05-18,0.0,23.4,28.8,19.0
29079,"RESISTENCIA AERO, AR",1981-05-19,7.9,24.6,31.0,14.8
29080,"RESISTENCIA AERO, AR",1981-05-20,21.1,14.7,16.5,12.5
29081,"RESISTENCIA AERO, AR",1981-05-21,0.0,16.7,21.0,13.7
29082,"RESISTENCIA AERO, AR",1981-05-22,0.0,21.0,29.8,15.8
29083,"RESISTENCIA AERO, AR",1981-05-23,0.0,23.9,29.5,21.0
29084,"RESISTENCIA AERO, AR",1981-05-24,0.0,23.4,29.3,19.4
29085,"RESISTENCIA AERO, AR",1981-05-25,0.0,20.7,22.8,19.4
29086,"RESISTENCIA AERO, AR",1981-05-26,48.0,18.8,19.9,17.4
29087,"RESISTENCIA AERO, AR",1981-05-27,2.0,16.9,18.6,15.0
29088,"RESISTENCIA AERO, AR",1981-05-28,0.0,18.8,24.4,14.5
29089,"RESISTENCIA AERO, AR",1981-05-29,0.0,20.1,26.7,15.4
29090,"RESISTENCIA AERO, AR",1981-05-30,0.0,20.7,26.5,16.2
29091,"RESISTENCIA AERO, AR",1981-05-31,0.0,20.6,27.0,16.3
29092,"RESISTENCIA AERO, AR",1981-06-01,0.0,22.3,28.0,18.9
29093,"RESISTENCIA AERO, AR",1981-06-02,0.0,18.6,21.9,13.8
29094,"RESISTENCIA AERO, AR",1981-06-03,0.0,13.4,18.2,9.0
29095,"RESISTENCIA AERO, AR",1981-06-04,0.0,12.6,18.7,8.3
29096,"RESISTENCIA AERO, AR",1981-06-05,0.0,12.6,17.0,9.4
29097,"RESISTENCIA AERO, AR",1981-06-06,11.9,13.2,14.3,12.0
29098,"RESISTENCIA AERO, AR",1981-06-07,6.1,12.4,17.3,7.5
29099,"RESISTENCIA AERO, AR",1981-06-08,0.0,11.2,18.4,6.1
29100,"RESISTENCIA AERO, AR",1981-06-09,0.0,14.4,21.8,9.4
29101,"RESISTENCIA AERO, AR",1981-06-10,0.0,17.1,21.8,14.1
29102,"RESISTENCIA AERO, AR",1981-06-11,0.0,12.9,17.3,9.1
29103,"RESISTENCIA AERO, AR",1981-06-12,0.0,12.4,19.6,6.4
29104,"RESISTENCIA AERO, AR",1981-06-13,0.0,11.7,20.0,6.1
29105,"RESISTENCIA AERO, AR",1981-06-14,0.0,12.1,17.5,5.6
29106,"RESISTENCIA AERO, AR",1981-06-15,0.0,11.6,21.5,4.3
29107,"RESISTENCIA AERO, AR",1981-06-16,0.0,11.3,15.3,7.6
29108,"RESISTENCIA AERO, AR",1981-06-17,3.0,8.4,12.0,2.7
29109,"RESISTENCIA AERO, AR",1981-06-18,0.0,9.3,14.1,-1.5
29110,"RESISTENCIA AERO, AR",1981-06-19,0.0,5.9,13.0,-0.1
29111,"RESISTENCIA AERO, AR",1981-06-20,0.0,8.4,20.6,1.0
29112,"RESISTENCIA AERO, AR",1981-06-21,0.0,13.2,19.9,7.6
29113,"RESISTENCIA AERO, AR",1981-06-22,,13.7,15.5,12.6
29114,"RESISTENCIA AERO, AR",1981-06-23,1.0,11.5,18.0,6.4
29115,"RESISTENCIA AERO, AR",1981-06-24,0.0,12.8,21.5,7.6
29116,"RESISTENCIA AERO, AR",1981-06-25,0.0,18.7,27.6,12.4
29117,"RESISTENCIA AERO, AR",1981-06-26,0.0,19.3,22.5,17.2
29118,"RESISTENCIA AERO, AR",1981-06-27,0.0,17.4,21.5,15.3
29119,"RESISTENCIA AERO, AR",1981-06-28,0.0,18.2,20.8,16.8
29120,"RESISTENCIA AERO, AR",1981-06-29,0.0,18.8,24.0,15.2
29121,"RESISTENCIA AERO, AR",1981-06-30,0.0,19.0,23.5,16.6
29122,"RESISTENCIA AERO, AR",1981-07-01,0.0,16.4,21.9,12.0
29123,"RESISTENCIA AERO, AR",1981-07-02,0.0,12.7,16.9,7.6
29124,"RESISTENCIA AERO, AR",1981-07-03,0.0,10.1,18.0,4.4
29125,"RESISTENCIA AERO, AR",1981-07-04,0.0,12.9,22.0,6.7
29126,"RESISTENCIA AERO, AR",1981-07-05,0.0,14.5,22.5,7.0
29127,"RESISTENCIA AERO, AR",1981-07-06,0.0,14.3,22.7,10.2
29128,"RESISTENCIA AERO, AR",1981-07-07,0.0,15.9,23.2,10.6
29129,"RESISTENCIA AERO, AR",1981-07-08,0.0,16.4,24.4,10.5
29130,"RESISTENCIA AERO, AR",1981-07-09,0.0,18.1,23.5,14.2
29131,"RESISTENCIA AERO, AR",1981-07-10,1.0,19.3,24.0,16.0
29132,"RESISTENCIA AERO, AR",1981-07-11,0.0,17.6,24.0,14.6
29133,"RESISTENCIA AERO, AR",1981-07-12,0.0,21.1,30.3,15.2
29134,"RESISTENCIA AERO, AR",1981-07-13,0.0,24.4,30.8,20.2
29135,"RESISTENCIA AERO, AR",1981-07-14,0.0,24.8,30.0,21.7
29136,"RESISTENCIA AERO, AR",1981-07-15,0.0,23.1,30.0,18.0
29137,"RESISTENCIA AERO, AR",1981-07-16,0.5,13.8,20.0,9.1
29138,"RESISTENCIA AERO, AR",1981-07-17,38.1,8.7,11.8,5.4
29139,"RESISTENCIA AERO, AR",1981-07-18,3.0,5.8,10.4,1.5
29140,"RESISTENCIA AERO, AR",1981-07-19,0.0,5.3,11.9,1.5
29141,"RESISTENCIA AERO, AR",1981-07-20,0.0,8.4,16.5,2.0
29142,"RESISTENCIA AERO, AR",1981-07-21,0.0,10.7,17.8,5.2
29143,"RESISTENCIA AERO, AR",1981-07-22,0.0,11.3,16.1,7.7
29144,"RESISTENCIA AERO, AR",1981-07-23,4.1,11.4,14.2,9.3
29145,"RESISTENCIA AERO, AR",1981-07-24,1.0,9.7,16.0,5.0
29146,"RESISTENCIA AERO, AR",1981-07-25,0.0,9.9,18.2,2.9
29147,"RESISTENCIA AERO, AR",1981-07-26,0.0,10.9,21.7,2.3
29148,"RESISTENCIA AERO, AR",1981-07-27,0.0,14.1,24.2,5.3
29149,"RESISTENCIA AERO, AR",1981-07-28,0.0,19.5,28.6,14.3
29150,"RESISTENCIA AERO, AR",1981-07-29,0.0,20.5,30.1,17.0
29151,"RESISTENCIA AERO, AR",1981-07-30,0.0,22.1,30.7,18.4
29152,"RESISTENCIA AERO, AR",1981-07-31,0.0,21.8,27.5,13.7
29153,"RESISTENCIA AERO, AR",1981-08-01,0.0,21.3,31.2,13.9
29154,"RESISTENCIA AERO, AR",1981-08-02,0.0,24.3,31.2,20.3
29155,"RESISTENCIA AERO, AR",1981-08-03,0.0,25.3,32.4,18.7
29156,"RESISTENCIA AERO, AR",1981-08-04,0.0,26.6,32.5,20.5
29157,"RESISTENCIA AERO, AR",1981-08-05,0.0,25.7,32.2,19.0
29158,"RESISTENCIA AERO, AR",1981-08-06,0.0,18.9,24.0,16.8
29159,"RESISTENCIA AERO, AR",1981-08-07,19.1,15.2,17.7,14.1
29160,"RESISTENCIA AERO, AR",1981-08-08,0.0,15.8,20.2,13.0
29161,"RESISTENCIA AERO, AR",1981-08-09,0.0,12.8,19.5,7.6
29162,"RESISTENCIA AERO, AR",1981-08-10,0.0,12.2,22.1,4.4
29163,"RESISTENCIA AERO, AR",1981-08-11,0.0,14.2,24.9,6.6
29164,"RESISTENCIA AERO, AR",1981-08-12,0.0,18.7,25.4,13.7
29165,"RESISTENCIA AERO, AR",1981-08-13,,15.4,22.2,8.7
29166,"RESISTENCIA AERO, AR",1981-08-14,0.0,14.0,24.3,5.4
29167,"RESISTENCIA AERO, AR",1981-08-15,0.0,15.3,26.3,6.1
29168,"RESISTENCIA AERO, AR",1981-08-16,0.0,17.2,23.9,11.1
29169,"RESISTENCIA AERO, AR",1981-08-17,0.0,16.9,26.5,8.6
29170,"RESISTENCIA AERO, AR",1981-08-18,0.0,18.0,27.6,8.2
29171,"RESISTENCIA AERO, AR",1981-08-19,0.0,17.2,26.8,9.3
29172,"RESISTENCIA AERO, AR",1981-08-20,0.0,17.9,25.5,9.3
29173,"RESISTENCIA AERO, AR",1981-08-21,0.0,17.1,27.3,7.6
29174,"RESISTENCIA AERO, AR",1981-08-22,0.0,18.9,26.9,12.1
29175,"RESISTENCIA AERO, AR",1981-08-23,0.0,19.8,31.1,13.3
29176,"RESISTENCIA AERO, AR",1981-08-24,0.0,20.4,30.1,12.0
29177,"RESISTENCIA AERO, AR",1981-08-25,0.0,23.7,33.7,15.5
29178,"RESISTENCIA AERO, AR",1981-08-26,0.0,17.7,19.3,14.6
29179,"RESISTENCIA AERO, AR",1981-08-27,0.0,14.2,17.1,11.3
29180,"RESISTENCIA AERO, AR",1981-08-28,0.0,16.3,18.6,14.2
29181,"RESISTENCIA AERO, AR",1981-08-29,0.0,17.1,24.0,11.4
29182,"RESISTENCIA AERO, AR",1981-08-30,0.5,17.4,20.4,14.5
29183,"RESISTENCIA AERO, AR",1981-08-31,0.0,15.3,18.0,12.0
29184,"RESISTENCIA AERO, AR",1981-09-01,,12.2,14.6,10.9
29185,"RESISTENCIA AERO, AR",1981-09-02,,12.6,14.5,11.9
29186,"RESISTENCIA AERO, AR",1981-09-03,1.0,13.7,16.5,11.3
29187,"RESISTENCIA AERO, AR",1981-09-04,0.0,12.6,20.7,5.4
29188,"RESISTENCIA AERO, AR",1981-09-05,0.0,14.3,23.6,6.2
29189,"RESISTENCIA AERO, AR",1981-09-06,0.0,17.3,27.8,7.2
29190,"RESISTENCIA AERO, AR",1981-09-07,0.0,21.9,32.4,14.0
29191,"RESISTENCIA AERO, AR",1981-09-08,0.0,26.2,35.2,18.8
29192,"RESISTENCIA AERO, AR",1981-09-09,0.0,23.7,27.8,16.2
29193,"RESISTENCIA AERO, AR",1981-09-10,0.0,17.1,19.5,15.3
29194,"RESISTENCIA AERO, AR",1981-09-11,0.0,18.4,24.3,14.5
29195,"RESISTENCIA AERO, AR",1981-09-12,2.0,16.2,19.0,13.4
29196,"RESISTENCIA AERO, AR",1981-09-13,7.1,11.7,13.6,9.6
29197,"RESISTENCIA AERO, AR",1981-09-14,0.0,8.5,11.0,6.6
29198,"RESISTENCIA AERO, AR",1981-09-15,1.0,8.8,17.1,1.6
29199,"RESISTENCIA AERO, AR",1981-09-16,0.0,12.7,22.8,5.2
29200,"RESISTENCIA AERO, AR",1981-09-17,0.0,18.2,29.8,9.0
29201,"RESISTENCIA AERO, AR",1981-09-18,0.0,22.8,32.8,14.1
29202,"RESISTENCIA AERO, AR",1981-09-19,,23.8,33.0,18.0
29203,"RESISTENCIA AERO, AR",1981-09-20,2.0,17.8,22.7,15.6
29204,"RESISTENCIA AERO, AR",1981-09-21,10.9,16.3,21.3,12.3
29205,"RESISTENCIA AERO, AR",1981-09-22,0.0,14.3,18.4,11.0
29206,"RESISTENCIA AERO, AR",1981-09-23,,15.3,16.1,14.8
29207,"RESISTENCIA AERO, AR",1981-09-24,3.0,16.8,20.6,14.4
29208,"RESISTENCIA AERO, AR",1981-09-25,0.0,19.0,23.7,16.8
29209,"RESISTENCIA AERO, AR",1981-09-26,0.0,20.2,28.4,14.5
29210,"RESISTENCIA AERO, AR",1981-09-27,0.0,23.7,34.0,14.6
29211,"RESISTENCIA AERO, AR",1981-09-28,0.0,20.8,28.0,14.4
29212,"RESISTENCIA AERO, AR",1981-09-29,0.0,14.5,17.4,11.4
29213,"RESISTENCIA AERO, AR",1981-09-30,0.0,10.9,20.5,2.5
29214,"RESISTENCIA AERO, AR",1981-10-01,0.0,13.2,24.9,1.4
29215,"RESISTENCIA AERO, AR",1981-10-02,0.0,19.7,31.2,9.0
29216,"RESISTENCIA AERO, AR",1981-10-03,0.0,23.4,33.1,14.2
29217,"RESISTENCIA AERO, AR",1981-10-04,0.0,17.3,24.7,14.2
29218,"RESISTENCIA AERO, AR",1981-10-05,,14.1,16.2,12.9
29219,"RESISTENCIA AERO, AR",1981-10-06,,13.7,17.3,11.4
29220,"RESISTENCIA AERO, AR",1981-10-07,0.0,15.3,19.2,12.3
29221,"RESISTENCIA AERO, AR",1981-10-08,0.0,16.1,24.4,10.6
29222,"RESISTENCIA AERO, AR",1981-10-09,0.0,17.4,22.9,11.2
29223,"RESISTENCIA AERO, AR",1981-10-10,0.0,16.5,25.2,7.4
29224,"RESISTENCIA AERO, AR",1981-10-11,0.0,16.9,27.0,5.4
29225,"RESISTENCIA AERO, AR",1981-10-12,0.0,18.1,26.2,8.2
29226,"RESISTENCIA AERO, AR",1981-10-13,0.0,17.8,26.2,8.0
29227,"RESISTENCIA AERO, AR",1981-10-14,0.0,20.2,29.1,8.6
29228,"RESISTENCIA AERO, AR",1981-10-15,0.0,22.3,33.2,14.8
29229,"RESISTENCIA AERO, AR",1981-10-16,0.0,21.3,29.9,13.2
29230,"RESISTENCIA AERO, AR",1981-10-17,0.0,18.1,24.0,13.1
29231,"RESISTENCIA AERO, AR",1981-10-18,0.0,19.1,26.7,14.0
29232,"RESISTENCIA AERO, AR",1981-10-19,0.0,19.4,26.8,12.2
29233,"RESISTENCIA AERO, AR",1981-10-20,0.0,18.8,28.8,8.4
29234,"RESISTENCIA AERO, AR",1981-10-21,0.0,22.0,31.3,9.8
29235,"RESISTENCIA AERO, AR",1981-10-22,0.0,22.2,30.6,12.6
29236,"RESISTENCIA AERO, AR",1981-10-23,0.0,25.0,34.1,18.0
29237,"RESISTENCIA AERO, AR",1981-10-24,0.0,27.7,38.0,16.6
29238,"RESISTENCIA AERO, AR",1981-10-25,7.9,22.9,29.7,20.5
29239,"RESISTENCIA AERO, AR",1981-10-26,0.0,22.6,26.8,17.1
29240,"RESISTENCIA AERO, AR",1981-10-27,0.0,23.4,29.9,19.2
